Timestamp,time,Timestamp,Year,DOY (DOY),Timee (min),CO2 ( umol/mol),RH (%),UST (m/s),UTop (m/s),Tatop (deg C),PAR (umol/m2/s),PRESS (kPa),Rn (w/m2),EVobs (W/m^2),Soil moisture (%),Precipitation (mm),VPD (kpa),SapFlux_mangrove_5mm (kg/m2-sapwood/s),SapFlux_mangrove2,Salinity M,E ,Tw (water temp) K
5/4/2010,10:00,5/04/10 10:00,2010,124,1000,369.97,73.8,0.2732,10.9,30.29,1292.5,100,601,-1.676,45,0,0.8674,8.647088104,8.647088104,0.6,0.97,296.483
5/4/2010,10:30,5/04/10 10:30,2010,124,1030,368.45,74.64,0.3497,10.9,32.37,1493,100,699.8,-1.676,45,0,0.8693,13.41389779,13.41389779,0.6,0.97,296.483
5/4/2010,11:00,5/04/10 11:00,2010,124,1100,368.52,70.37,0.4091,11.2,34.46,1694,100,717,0.593,45,0,1.0443,14.88544185,14.88544185,0.6,0.97,296.483
5/4/2010,11:30,5/04/10 11:30,2010,124,1130,368.13,67.44,0.3798,11.2,36.44,1813.5,100,713,1.749,45,0,1.1928,14.60914168,14.60914168,0.6,0.97,296.483
5/4/2010,12:00,5/04/10 12:00,2010,124,1200,366.57,65.98,0.3846,11.6,38.12,1936.5,100,669.4,-2.709,45,0,1.2523,14.15376748,14.15376748,0.6,0.97,296.483
5/4/2010,12:30,5/04/10 12:30,2010,124,1230,366.27,63.49,0.4181,11.6,39.44,1929,100,654.5,-2.709,45,0,1.3663,14.21653432,14.21653432,0.6,0.97,296.483
5/4/2010,13:00,5/04/10 13:00,2010,124,1300,366.76,64.48,0.4095,11.5,40.96,2046,100,666.2,-2.709,45,0,1.3624,14.18686538,14.18686538,0.6,0.97,296.483
5/4/2010,13:30,5/04/10 13:30,2010,124,1330,365.82,61.43,0.348,11.5,42.5,2034.5,100,563.4,-2.709,45,0,1.518,14.76339142,14.76339142,0.6,0.97,296.483
5/4/2010,14:00,5/04/10 14:00,2010,124,1400,365.81,59.92,0.304,11.5,43.81,1980.5,100,445.4,-0.191,45,0,1.5996,14.82517164,14.82517164,0.6,0.97,296.483
5/4/2010,14:30,5/04/10 14:30,2010,124,1430,364.08,58.06,0.3777,11.5,45.3,1946,100,332.8,-0.928,45,0,1.713,12.9482675,12.9482675,0.6,0.97,296.483
5/4/2010,15:00,5/04/10 15:00,2010,124,1500,364.72,57.85,0.3593,11.2,46.35,1842.5,100,285.4,-1.241,45,0,1.7818,12.95695731,12.95695731,0.6,0.97,296.483
5/4/2010,15:30,5/04/10 15:30,2010,124,1530,364.3,55.66,0.3831,11.2,46.74,1712,100,280.4,-0.154,45,0,1.8833,13.71440962,13.71440962,0.6,0.97,296.483
5/4/2010,16:00,5/04/10 16:00,2010,124,1600,364.79,56.07,0.3847,10.9,46.51,1553.5,100,208.2,-2.173,45,0,1.8518,10.96526672,10.96526672,0.6,0.97,296.483
5/4/2010,16:30,5/04/10 16:30,2010,124,1630,364.12,56.9,0.4275,10.9,45.68,1366.5,100,121.4,-2.173,45,0,1.7921,11.03613117,11.03613117,0.6,0.97,296.483
5/4/2010,17:00,5/04/10 17:00,2010,124,1700,364.37,60.44,0.3863,10.5,44.34,1158,100,72.3,-2.173,45,0,1.536,7.808661838,7.808661838,0.6,0.97,296.483
5/4/2010,17:30,5/04/10 17:30,2010,124,1730,364.77,56.48,0.4426,10.5,42.75,940,100,20.46,-0.803,45,0,1.7303,9.51960832,9.51960832,0.6,0.97,296.483
5/4/2010,18:00,5/04/10 18:00,2010,124,1800,365.77,56.11,0.3966,9.9,40.82,706.2,100,-18.63,-0.741,45,0,1.6846,7.245637291,7.245637291,0.6,0.97,296.483
5/4/2010,18:30,5/04/10 18:30,2010,124,1830,370.24,58.25,0.4347,9.9,38.38,469.85,100,-57.31,-3.359,45,0,1.5361,3.530545923,3.530545923,0.6,0.97,296.483
5/4/2010,19:00,5/04/10 19:00,2010,124,1900,374.53,64.79,0.3592,8.5,35.68,248.55,100,-64.069,-3.359,45,0,1.2504,1.351011702,1.351011702,0.6,0.97,296.483
5/4/2010,19:30,5/04/10 19:30,2010,124,1930,379.73,68.17,0.4277,8.5,32.81,77.55,100,-65.86,-4.261,45,0,1.0702,0.013178688,0.013178688,0.6,0.97,296.483
5/4/2010,20:00,5/04/10 20:00,2010,124,2000,383.72,73.09,0.4359,8.1,29.89,7.96,100,-62.05,5.832,45,0,0.8479,0,0,0.6,0.97,296.483
5/4/2010,20:30,5/04/10 20:30,2010,124,2030,386.85,79.76,0.4453,8.1,27.56,0,100,-59.7,8.041,45,0,0.6102,0,0,0.6,0.97,296.483
5/4/2010,21:00,5/04/10 21:00,2010,124,2100,390.05,81.8,0.4621,7.9,25.85,0,100,-58.61,-9.903,45,0,0.5381,0,0,0.6,0.97,296.483
5/4/2010,21:30,5/04/10 21:30,2010,124,2130,394.03,83.55,0.3751,7.9,24.63,0,100,-56.34,2.238,45,0,0.4795,0,0,0.6,0.97,296.483
5/4/2010,22:00,5/04/10 22:00,2010,124,2200,397.57,84.2,0.4078,7.5,23.78,0,100,-54.43,-1.568,45,0,0.4535,0,0,0.6,0.97,296.483
5/4/2010,22:30,5/04/10 22:30,2010,124,2230,405.73,81.2,0.368,7.5,23.27,0,100,-53.49,-4.156,45,0,0.5475,0,0,0.6,0.97,296.483
5/4/2010,23:00,5/04/10 23:00,2010,124,2300,411.2,82.95,0.3721,7,22.84,0,100,-53.41,-4.156,45,0,0.4874,0,0,0.6,0.97,296.483
5/4/2010,23:30,5/04/10 23:30,2010,124,2330,409.79,82.25,0.3865,7,22.47,0,100,-52.48,-6.6,45,0,0.5037,0,0,0.6,0.97,296.483
5/5/2010,0:00,5/05/10 00:00,2010,125,0,412.79,80.24,0.3703,6.9,22.19,0,100,-52.61,-6.6,45,0,0.5605,0,0,0.6,0.97,296.483
5/5/2010,0:30,5/05/10 00:30,2010,125,30,413.39,81.8,0.3636,6.9,21.81,0,100,-53.03,5.135,45,0,0.5116,0,0,0.6,0.97,296.483
5/5/2010,1:00,5/05/10 01:00,2010,125,100,413.16,84.45,0.3553,6.6,21.48,0,100,-52.13,7.061,45,0,0.422,0,0,0.6,0.97,296.483
5/5/2010,1:30,5/05/10 01:30,2010,125,130,412.05,86.45,0.3503,6.6,21.21,0,100,-52.28,7.599,45,0,0.3595,0,0,0.6,0.97,296.483
5/5/2010,2:00,5/05/10 02:00,2010,125,200,411.6,86.05,0.3697,6.3,20.93,0,100,-54.02,7.599,45,0,0.3667,0,0,0.6,0.97,296.483
5/5/2010,2:30,5/05/10 02:30,2010,125,230,414.23,87.45,0.3109,6.3,20.69,0,100,-54.99,7.599,45,0,0.3222,0,0,0.6,0.97,296.483
5/5/2010,3:00,5/05/10 03:00,2010,125,300,417.13,87.2,0.3104,6,20.42,0,100,-54.6,47.213,45,0,0.3312,0,0,0.6,0.97,296.483
5/5/2010,3:30,5/05/10 03:30,2010,125,330,425.82,88.9,0.3114,6,20.21,0,100,-53.98,47.332,45,0,0.284,0,0,0.6,0.97,296.483
5/5/2010,4:00,5/05/10 04:00,2010,125,400,427.1,85.95,0.3292,5.8,20,0,100,-53.9,63.243,45,0,0.3653,0,0,0.6,0.97,296.483
5/5/2010,4:30,5/05/10 04:30,2010,125,430,422.46,85.9,0.3407,5.8,19.84,0,100,-48.66,70.626,45,0,0.3668,0,0,0.6,0.97,296.483
5/5/2010,5:00,5/05/10 05:00,2010,125,500,424.93,84.5,0.3581,5.5,19.78,0,100,-23.3,70.964,45,0,0.4086,0,0,0.6,0.97,296.483
5/5/2010,5:30,5/05/10 05:30,2010,125,530,414.63,84.2,0.303,5.5,19.7,0,100,24.54,66.092,45,0,0.4174,0.011684162,0.011684162,0.6,0.97,296.483
5/5/2010,6:00,5/05/10 06:00,2010,125,600,404.93,85.1,0.2774,5.9,19.65,0.12,100,82.6,82.335,45,0,0.3879,0.005533115,0.005533115,0.6,0.97,296.483
5/5/2010,6:30,5/05/10 06:30,2010,125,630,401.74,85.8,0.295,5.9,19.76,13.94,100,151.9,54.151,45,0,0.3665,0.011684162,0.011684162,0.6,0.97,296.483
5/5/2010,7:00,5/05/10 07:00,2010,125,700,388.88,83.8,0.3112,7.5,20.24,109.81,100,232.3,44.136,45,0,0.4369,0.033822995,0.033822995,0.6,0.97,296.483
5/5/2010,7:30,5/05/10 07:30,2010,125,730,379.77,77.63,0.2719,7.5,21.72,294.1,100,315,30.084,45,0,0.6619,0.097542817,0.097542817,0.6,0.97,296.483
5/5/2010,8:00,5/05/10 08:00,2010,125,800,375.1,73.04,0.248,9.5,23.75,512.3,100,394.6,20.359,45,0,0.8533,1.328964665,1.328964665,0.6,0.97,296.483
5/5/2010,8:30,5/05/10 08:30,2010,125,830,371.43,71.73,0.1358,9.5,26.9,739.5,100,470.3,20.359,45,0,0.9351,6.109287617,6.109287617,0.6,0.97,296.483
5/5/2010,9:00,5/05/10 09:00,2010,125,900,369.02,64.95,0.0541,10.4,30.16,972.5,100,529.2,20.359,45,0,1.2059,12.53397787,12.53397787,0.6,0.97,296.483
5/5/2010,9:30,5/05/10 09:30,2010,125,930,368.57,65.83,0.0222,10.4,33.32,1147.5,100,580.7,-1.301,45,0,1.2247,14.77886378,14.77886378,0.6,0.97,296.483
5/5/2010,10:00,5/05/10 10:00,2010,125,1000,368.33,66.15,0.0376,10.8,35.92,1255,100,636.3,-1.301,45,0,1.2174,15.83213333,15.83213333,0.6,0.97,296.483
5/5/2010,10:30,5/05/10 10:30,2010,125,1030,367.61,68.64,0.0677,10.8,37.4,1006.5,100,661.5,2.285,45,0,1.111,11.27376891,11.27376891,0.6,0.97,296.483
5/5/2010,11:00,5/05/10 11:00,2010,125,1100,368.02,65.62,0.0327,11.1,39.04,1425,100,665.1,2.285,45,0,1.2515,11.85971921,11.85971921,0.6,0.97,296.483
5/5/2010,11:30,5/05/10 11:30,2010,125,1130,368.12,61.53,0.0325,11.1,42.4,1808.5,100,639.2,2.285,45,0,1.4892,19.59432883,19.59432883,0.6,0.97,296.483
5/5/2010,12:00,5/05/10 12:00,2010,125,1200,367.68,64.38,0.0226,11.5,42.85,857.95,100,704,2.285,45,0,1.3246,14.87614454,14.87614454,0.6,0.97,296.483
5/5/2010,12:30,5/05/10 12:30,2010,125,1230,368.12,71.02,0.0634,11.5,39.44,340.55,100,713,4.866,45,0,0.9847,6.56995009,6.56995009,0.6,0.97,296.483
5/5/2010,13:00,5/05/10 13:00,2010,125,1300,369.13,70.03,0.0265,11.4,38.12,616.8,100,634.1,4.866,45,0,1.0367,5.988158305,5.988158305,0.6,0.97,296.483
5/5/2010,13:30,5/05/10 13:30,2010,125,1330,368.68,68.11,0.0368,11.4,38.9,1079.5,100,593.5,-14.866,45,0,1.1315,8.770499433,8.770499433,0.6,0.97,296.483
5/5/2010,14:00,5/05/10 14:00,2010,125,1400,368.23,68.39,0.0326,11.5,41.62,1363,100,551.8,-13.443,45,0,1.1595,12.66058183,12.66058183,0.6,0.97,296.483
5/5/2010,14:30,5/05/10 14:30,2010,125,1430,369.04,66.43,0.0216,11.5,45.24,1968,100,336,-13.443,45,0,1.246,18.46444886,18.46444886,0.6,0.97,296.483
5/5/2010,15:00,5/05/10 15:00,2010,125,1500,368.31,68.91,0.0199,11.1,48.2,1874,100,431.4,-12.89,45,0,1.1613,20.96192534,20.96192534,0.6,0.97,296.483
5/5/2010,15:30,5/05/10 15:30,2010,125,1530,368.28,70.76,0.0417,11.1,49.48,1707,100,367,-12.89,45,0,1.086,18.85494072,18.85494072,0.6,0.97,296.483
5/5/2010,16:00,5/05/10 16:00,2010,125,1600,368.7,66.46,0.046,10.9,49.67,1551,100,282.2,-12.89,45,0,1.2434,15.95190397,15.95190397,0.6,0.97,296.483
5/5/2010,16:30,5/05/10 16:30,2010,125,1630,367.84,66.96,0.0337,10.9,49.23,1365,100,156.7,-12.89,45,0,1.2383,15.63778483,15.63778483,0.6,0.97,296.483
5/5/2010,17:00,5/05/10 17:00,2010,125,1700,366.94,68.17,0.0621,10.5,48.2,1154.5,100,12.48,-12.89,45,0,1.1908,14.37026106,14.37026106,0.6,0.97,296.483
5/5/2010,17:30,5/05/10 17:30,2010,125,1730,366.5,67.19,0.0707,10.5,46.63,925.5,100,5.087,-12.89,45,0,1.2213,11.64049474,11.64049474,0.6,0.97,296.483
5/5/2010,18:00,5/05/10 18:00,2010,125,1800,369.37,67.68,0.0862,9.9,44.55,669.2,100,-22.32,-12.89,45,0,1.1941,9.619219771,9.619219771,0.6,0.97,296.483
5/5/2010,18:30,5/05/10 18:30,2010,125,1830,369.68,70.07,0.1013,9.9,41.62,462.3,100,-40.01,-12.89,45,0,1.0732,7.099095815,7.099095815,0.6,0.97,296.483
5/5/2010,19:00,5/05/10 19:00,2010,125,1900,374.04,72.78,0.0769,8.5,38.38,249.2,100,-59.88,-12.89,45,0,0.9407,4.526887157,4.526887157,0.6,0.97,296.483
5/5/2010,19:30,5/05/10 19:30,2010,125,1930,380.45,77.7,0.0665,8.5,34.96,82.25,100,-59.57,-12.89,45,0,0.7348,2.809105765,2.809105765,0.6,0.97,296.483
5/5/2010,20:00,5/05/10 20:00,2010,125,2000,382.75,80.06,0.0699,8.1,31.55,8.37,100,-58.93,-12.89,45,0,0.622,1.455602855,1.455602855,0.6,0.97,296.483
5/5/2010,20:30,5/05/10 20:30,2010,125,2030,385.36,80.95,0.0742,8.1,28.95,0,100,-58.5,-12.89,45,0,0.5889,1.094495775,1.094495775,0.6,0.97,296.483
5/5/2010,21:00,5/05/10 21:00,2010,125,2100,389.01,82.6,0.1104,7.9,27.06,0,100,-56.46,-12.89,45,0,0.5266,0.617379606,0.617379606,0.6,0.97,296.483
5/5/2010,21:30,5/05/10 21:30,2010,125,2130,391.04,85.1,0.2209,7.9,25.64,0,100,-52.12,-12.89,45,0,0.437,0.108240717,0.108240717,0.6,0.97,296.483
5/5/2010,22:00,5/05/10 22:00,2010,125,2200,395.2,85.95,0.2284,7.4,24.66,0,100,-51.59,-12.89,45,0,0.4044,0,0,0.6,0.97,296.483
5/5/2010,22:30,5/05/10 22:30,2010,125,2230,398.06,86.4,0.2096,7.4,23.93,0,100,-49.56,4.714,45,0,0.3868,0,0,0.6,0.97,296.483
5/5/2010,23:00,5/05/10 23:00,2010,125,2300,401.82,86.5,0.298,7,23.35,0,100,-51.68,-1.055,45,0,0.3784,0,0,0.6,0.97,296.483
5/5/2010,23:30,5/05/10 23:30,2010,125,2330,398.06,86.9,0.3448,7,22.9,0,100,-51.1,7.84,45,0,0.3639,0,0,0.6,0.97,296.483
5/6/2010,0:00,5/06/10 00:00,2010,126,0,400.28,87.2,0.341,6.8,22.53,0,100,-44.68,20.922,45,0,0.3507,0,0,0.6,0.97,296.483
5/6/2010,0:30,5/06/10 00:30,2010,126,30,400.6,87.95,0.3489,6.8,22.17,0,100,-40.61,16.415,45,0,0.3254,0,0,0.6,0.97,296.483
5/6/2010,1:00,5/06/10 01:00,2010,126,100,402.16,88.45,0.3803,6.4,21.86,0,100,-41.54,17.692,45,0,0.3109,0,0,0.6,0.97,296.483
5/6/2010,1:30,5/06/10 01:30,2010,126,130,402.76,89.45,0.3415,6.4,21.59,0,100,-46.45,20.801,45,0,0.2798,0,0,0.6,0.97,296.483
5/6/2010,2:00,5/06/10 02:00,2010,126,200,417.15,88.95,0.3217,6.2,21.45,0,100,-42.29,41.439,45,0,0.2986,0,0,0.6,0.97,296.483
5/6/2010,2:30,5/06/10 02:30,2010,126,230,399.74,88.05,0.3293,6.2,21.31,0,100,-41.2,55.692,45,0,0.3271,0,0,0.6,0.97,296.483
5/6/2010,3:00,5/06/10 03:00,2010,126,300,388.42,88.55,0.3062,5.9,21.1,0,100,-39.86,54.349,45,0,0.3092,0,0,0.6,0.97,296.483
5/6/2010,3:30,5/06/10 03:30,2010,126,330,391.28,90.15,0.3241,5.9,20.85,0,100,-38.12,67.474,45,0,0.2582,0,0,0.6,0.97,296.483
5/6/2010,4:00,5/06/10 04:00,2010,126,400,436.51,90.6,0.317,5.6,20.66,0,100,-39.14,51.154,45,0,0.242,0,0,0.6,0.97,296.483
5/6/2010,4:30,5/06/10 04:30,2010,126,430,451.35,91.6,0.3291,5.6,20.42,0,100,-27.68,55.517,45,0,0.2141,0,0,0.6,0.97,296.483
5/6/2010,5:00,5/06/10 05:00,2010,126,500,441.21,91.9,0.3113,5.4,20.31,0,100,-9.98,63.464,45,0,0.2073,0,0,0.6,0.97,296.483
5/6/2010,5:30,5/06/10 05:30,2010,126,530,430.39,91.55,0.3769,5.4,20.4,0,100,36.1,54.032,45,0,0.2175,4.11E-05,4.11E-05,0.6,0.97,296.483
5/6/2010,6:00,5/06/10 06:00,2010,126,600,438.52,91.55,0.3459,5.7,20.45,0.12,100,42.94,31.938,45,0,0.2162,0.023153933,0.023153933,0.6,0.97,296.483
5/6/2010,6:30,5/06/10 06:30,2010,126,630,412.48,91.55,0.3224,5.7,20.58,14.1,100,150.6,47.055,45,0,0.2167,0.043780941,0.043780941,0.6,0.97,296.483
5/6/2010,7:00,5/06/10 07:00,2010,126,700,401.32,89.85,0.3087,7.4,21.1,116.19,100,178.5,33.561,45,0,0.2716,0.142330407,0.142330407,0.6,0.97,296.483
5/6/2010,7:30,5/06/10 07:30,2010,126,730,383.61,84.55,0.2449,7.4,22.45,315.75,100,238.2,17.241,45,0,0.4509,0.062519988,0.062519988,0.6,0.97,296.483
5/6/2010,8:00,5/06/10 08:00,2010,126,800,375.38,78.5,0.2576,9.3,24.54,517.85,100,412.9,14.023,45,0,0.6692,0.2257866,0.2257866,0.6,0.97,296.483
5/6/2010,8:30,5/06/10 08:30,2010,126,830,373.13,70.91,0.2551,9.3,27.78,756.25,100,424.3,1.252,45,0,0.9626,0.611313322,0.611313322,0.6,0.97,296.483
5/6/2010,9:00,5/06/10 09:00,2010,126,900,367.6,64.34,0.2008,10.2,32.44,1064,100,519.3,-5.76,45,0,1.2774,3.533904913,3.533904913,0.6,0.97,296.483
5/6/2010,9:30,5/06/10 09:30,2010,126,930,365.49,60.93,0.1686,10.2,37.19,1223.5,100,528.7,1.536,45,0,1.4382,9.496073263,9.496073263,0.6,0.97,296.483
5/6/2010,10:00,5/06/10 10:00,2010,126,1000,362.95,69.77,0.1793,10.7,38.77,899.35,100,647,1.536,45,0,1.0551,10.07271938,10.07271938,0.6,0.97,296.483
5/6/2010,10:30,5/06/10 10:30,2010,126,1030,361.47,67.99,0.1787,10.7,41.05,1540.5,100,491.2,-1.265,45,0,1.1149,8.84522669,8.84522669,0.6,0.97,296.483
5/6/2010,11:00,5/06/10 11:00,2010,126,1100,362.09,56.98,0.1544,11.1,44.71,1781,100,594.8,-5.133,45,0,1.5964,14.68827113,14.68827113,0.6,0.97,296.483
5/6/2010,11:30,5/06/10 11:30,2010,126,1130,361.71,51.27,0.1413,11.1,47.26,1868,100,497.2,-6.69,45,0,1.8804,16.52770298,16.52770298,0.6,0.97,296.483
5/6/2010,12:00,5/06/10 12:00,2010,126,1200,362,55.06,0.1377,11.4,48.68,1926,100,484.5,-6.69,45,0,1.7163,16.41114957,16.41114957,0.6,0.97,296.483
5/6/2010,12:30,5/06/10 12:30,2010,126,1230,362.29,63.03,0.1816,11.4,49.29,2021,100,518.5,1.109,45,0,1.3687,15.70844402,15.70844402,0.6,0.97,296.483
5/6/2010,13:00,5/06/10 13:00,2010,126,1300,362.73,63.9,0.1309,11.5,49.8,2038,100,549.2,-1.28,45,0,1.3051,15.51343263,15.51343263,0.6,0.97,296.483
5/6/2010,13:30,5/06/10 13:30,2010,126,1330,365.3,61.86,0.1403,11.5,50.3,2035.5,100,604.9,0.45,45,0,1.3992,14.52092989,14.52092989,0.6,0.97,296.483
5/6/2010,14:00,5/06/10 14:00,2010,126,1400,366.13,61.6,0.1673,11.4,49.99,1873.5,100,586.2,0.8,45,0,1.3805,14.35356758,14.35356758,0.6,0.97,296.483
5/6/2010,14:30,5/06/10 14:30,2010,126,1430,367.02,62.9,0.1854,11.4,49.8,1903.5,100,518.4,0.8,45,0,1.3411,12.49601545,12.49601545,0.6,0.97,296.483
5/6/2010,15:00,5/06/10 15:00,2010,126,1500,365.36,60.38,0.1453,11,49.86,1861.5,100,398.9,-0.252,45,0,1.4507,13.5249551,13.5249551,0.6,0.97,296.483
5/6/2010,15:30,5/06/10 15:30,2010,126,1530,365.59,61.15,0.1326,11,49.48,1585,100,221,-9.747,45,0,1.425,13.08263839,13.08263839,0.6,0.97,296.483
5/6/2010,16:00,5/06/10 16:00,2010,126,1600,366.33,65.83,0.0797,11,47.78,1122,100,278.1,-9.747,45,0,1.2382,9.817862294,9.817862294,0.6,0.97,296.483
5/6/2010,16:30,5/06/10 16:30,2010,126,1630,364.98,64.41,0.1171,11,45.51,1020.5,100,123.7,18.652,45,0,1.2695,7.966941018,7.966941018,0.6,0.97,296.483
5/6/2010,17:00,5/06/10 17:00,2010,126,1700,366.69,62.69,0.104,10.6,44.76,1181,100,77.5,18.652,45,0,1.3594,9.534341891,9.534341891,0.6,0.97,296.483
5/6/2010,17:30,5/06/10 17:30,2010,126,1730,367.84,57.18,0.0895,10.6,43.87,938,100,28.74,18.652,45,0,1.5744,9.247491154,9.247491154,0.6,0.97,296.483
5/6/2010,18:00,5/06/10 18:00,2010,126,1800,369.87,61.66,0.0939,9.9,42.35,713.5,100,5.623,-1.997,45,0,1.3886,8.554669136,8.554669136,0.6,0.97,296.483
5/6/2010,18:30,5/06/10 18:30,2010,126,1830,372.33,62.44,0.0856,9.9,40.03,484,100,-19.28,-1.997,45,0,1.3248,5.890774979,5.890774979,0.6,0.97,296.483
5/6/2010,19:00,5/06/10 19:00,2010,126,1900,376.34,64.13,0.1958,8.5,36.98,265.15,100,-30.8,4.649,45,0,1.2258,3.336774646,3.336774646,0.6,0.97,296.483
5/6/2010,19:30,5/06/10 19:30,2010,126,1930,378.79,68.08,0.1697,8.5,33.66,88.9,100,-32.84,-3.211,45,0,1.0398,1.608355328,1.608355328,0.6,0.97,296.483
5/6/2010,20:00,5/06/10 20:00,2010,126,2000,383.28,72.16,0.1519,8.2,30.26,9.07,100,-30.13,-3.211,45,0,0.8512,0.454626868,0.454626868,0.6,0.97,296.483
5/6/2010,20:30,5/06/10 20:30,2010,126,2030,384.55,74.3,0.1521,8.2,27.66,0,100,-30.67,12.022,45,0,0.7669,0.153840192,0.153840192,0.6,0.97,296.483
5/6/2010,21:00,5/06/10 21:00,2010,126,2100,385.27,76.17,0.1413,7.9,25.89,0,100,-27.1,0.517,45,0,0.7069,0.094998287,0.094998287,0.6,0.97,296.483
5/6/2010,21:30,5/06/10 21:30,2010,126,2130,381.16,74.52,0.1663,7.9,24.66,0,100,-25.06,0.383,45,0,0.7523,0.078138772,0.078138772,0.6,0.97,296.483
5/6/2010,22:00,5/06/10 22:00,2010,126,2200,387.94,76.72,0.1479,7.5,23.75,0,100,-23.79,0.383,45,0,0.6762,0,0,0.6,0.97,296.483
5/6/2010,22:30,5/06/10 22:30,2010,126,2230,392.2,77.79,0.1433,7.5,23.1,0,100,-18.56,2.89,45,0,0.6299,0,0,0.6,0.97,296.483
5/6/2010,23:00,5/06/10 23:00,2010,126,2300,391.2,77.65,0.1703,7.1,22.67,0,100,-20.23,31.634,45,0,0.6349,0,0,0.6,0.97,296.483
5/6/2010,23:30,5/06/10 23:30,2010,126,2330,391.5,78.34,0.2052,7.1,22.31,0,100,-18.92,-6.442,45,0,0.6108,0,0,0.6,0.97,296.483
5/7/2010,0:00,5/07/10 00:00,2010,127,0,392.8,79.33,0.2409,6.9,22.06,0,100,-20.07,6.853,45,0,0.5718,0,0,0.6,0.97,296.483
5/7/2010,0:30,5/07/10 00:30,2010,127,30,390.73,79.6,0.2653,6.9,21.86,0,100,-18.4,6.853,45,0,0.5616,0,0,0.6,0.97,296.483
5/7/2010,1:00,5/07/10 01:00,2010,127,100,387.57,79.82,0.2835,6.4,21.72,0,100,-22.63,31.844,45,0,0.5591,0,0,0.6,0.97,296.483
5/7/2010,1:30,5/07/10 01:30,2010,127,130,384.05,79.26,0.2758,6.4,21.7,0,100,-21.24,20.463,45,0,0.5763,0,0,0.6,0.97,296.483
5/7/2010,2:00,5/07/10 02:00,2010,127,200,382.85,77.87,0.3107,6.3,21.72,0,100,-30.65,39.595,45,0,0.625,0,0,0.6,0.97,296.483
5/7/2010,2:30,5/07/10 02:30,2010,127,230,382.28,77.38,0.2742,6.3,21.78,0,100,-22.79,42.821,45,0,0.649,0,0,0.6,0.97,296.483
5/7/2010,3:00,5/07/10 03:00,2010,127,300,383.09,76.23,0.2899,6,21.84,0,100,-18.7,51.416,45,0,0.6792,0,0,0.6,0.97,296.483
5/7/2010,3:30,5/07/10 03:30,2010,127,330,382.92,74.71,0.2964,6,21.95,0,100,-14.53,54.958,45,0,0.7318,0,0,0.6,0.97,296.483
5/7/2010,4:00,5/07/10 04:00,2010,127,400,378.96,73.48,0.2595,5.7,22.08,0,100,-9.59,67.844,45,0,0.7739,0,0,0.6,0.97,296.483
5/7/2010,4:30,5/07/10 04:30,2010,127,430,374.12,73.63,0.2428,5.7,22.28,0,100,-9.26,62,45,0,0.7726,0.016749337,0.016749337,0.6,0.97,296.483
5/7/2010,5:00,5/07/10 05:00,2010,127,500,374.64,71.68,0.2289,5.5,22.56,0,100,-9.28,44.409,45,0,0.8306,0.023441297,2.34E-02,0.6,0.97,296.483
5/7/2010,5:30,5/07/10 05:30,2010,127,530,376.17,74.88,0.2134,5.5,22.5,0,100,-5.641,51.196,45,0,0.7365,0.030532777,3.05E-02,0.6,0.97,296.483
5/7/2010,6:00,5/07/10 06:00,2010,127,600,376.17,77.34,0.2248,5.8,22.31,0.13,100,-0.331,51.906,45,0,0.6573,0.010545745,0.010545745,0.6,0.97,296.483
5/7/2010,6:30,5/07/10 06:30,2010,127,630,412.48,76.55,0.2173,5.8,22.14,16.52,100,8.42,44.516,45,0,0.6722,0.016749337,0.016749337,0.6,0.97,296.483
5/7/2010,7:00,5/07/10 07:00,2010,127,700,401.32,74.85,0.2015,7.5,22.36,127.15,100,21.51,40.268,45,0,0.7359,0.135396877,0.135396877,0.6,0.97,296.483
5/7/2010,7:30,5/07/10 07:30,2010,127,730,383.61,72.67,0.1873,7.5,24.16,354.5,100,58.47,26.585,45,0,0.8469,1.265810017,1.265810017,0.6,0.97,296.483
5/7/2010,8:00,5/07/10 08:00,2010,127,800,375.38,72.62,0.1414,9.3,26.53,482.25,100,49.04,26.585,45,0,0.8659,3.808094427,3.808094427,0.6,0.97,296.483
5/7/2010,8:30,5/07/10 08:30,2010,127,830,373.13,68.95,0.0743,9.3,29.12,780.8,100,49.05,26.585,45,0,1.0066,6.983910295,6.983910295,0.6,0.97,296.483
5/7/2010,9:00,5/07/10 09:00,2010,127,900,367.6,68.81,0.0979,10.2,32.08,1000.5,100,89.6,26.585,45,0,1.0342,9.983870231,9.983870231,0.6,0.97,296.483
5/7/2010,9:30,5/07/10 09:30,2010,127,930,365.49,70.9,0.1275,10.2,34.54,949.5,100,80,-3.022,45,0,0.968,10.07070226,10.07070226,0.6,0.97,296.483
5/7/2010,10:00,5/07/10 10:00,2010,127,1000,362.95,70.86,0.1478,10.6,36.57,1143,100,53.63,-2.042,45,0,0.9781,9.679055959,9.679055959,0.6,0.97,296.483
5/7/2010,10:30,5/07/10 10:30,2010,127,1030,361.47,70.82,0.1188,10.6,39.17,1452,100,71.8,1.84,45,0,1.0064,10.3462719,10.3462719,0.6,0.97,296.483
5/7/2010,11:00,5/07/10 11:00,2010,127,1100,362.09,71.69,0.1387,11,38.68,1372.5,100,106.4,-9999,45,0,0.9767,11.40168433,11.40168433,0.6,0.97,296.483
