TIMESTAMP_START,TIMESTAMP_END,P_F,TA_F,SW_IN_F,VPD_F,WS_F,USTAR,PPFD_IN,CO2_F,PA_F,RH,SW_IN_FC,Salinity_ppt,SapFlux_mangrove_5mm (g/m2-sapwood/s),SapFlux_mangrove2,Sapflux_L/h,Sapwood depth ,DBH,area,hardwood area,SA_cm2,SA_m2
5/7/2010 13:30,5/7/2010 14:00,0,49.67,150.4,10.904,11.4,0.0979,2064,365.3,100,70.79,,,12.65689116,12.65689116,0.033066741,,,,,,
5/7/2010 14:00,5/7/2010 14:30,0,50.69,167,10.76,11.3,0.0718,1834.5,366.13,100,71.32,,,12.29200143,12.29200143,0.032113449,,,,,,
5/7/2010 14:30,5/7/2010 15:00,0,51.48,93,10.53,11.3,0.0818,1951.5,367.02,100,71.91,,,10.62509034,10.62509034,0.027758563,,,,,,
5/7/2010 15:00,5/7/2010 15:30,0,51.55,99.1,10.349,11,0.0533,1773.5,365.36,100,72.51,,,9.898266288,9.898266288,0.0258597,,,,,,
5/7/2010 15:30,5/7/2010 16:00,0,51.15,61.07,11.223,11,0.0525,1621.5,365.59,100,70.35,,,9.798066211,9.798066211,0.025597923,,,,,,
5/7/2010 16:00,5/7/2010 16:30,0,50.3,96.1,11.759,10.9,0.0514,1453,366.33,100,69.49,,,9.062718205,9.062718205,0.02367679,,,,,,
5/7/2010 16:30,5/7/2010 17:00,0,49.48,96.6,11.722,10.9,0.0649,1387,364.98,100,69.49,,,9.446485935,9.446485935,0.024679402,,,,,,
5/7/2010 17:00,5/7/2010 17:30,0,47.72,54.43,10.063,10.5,0.0309,1006.45,366.69,100,73.55,,,7.613098484,7.613098484,0.019889589,,,,,,
5/7/2010 17:30,5/7/2010 18:00,0,45.79,58.5,10.409,10.5,0.0281,909,367.84,100,72.17,,,4.194878188,4.194878188,0.010959323,,,,,,
5/7/2010 18:00,5/7/2010 18:30,0,43.66,25.6,9.705,9.9,0.0574,596.4,369.87,100,73.75,,,3.01167522,3.01167522,0.007868147,,,,,,
5/7/2010 18:30,5/7/2010 19:00,0,40.35,-0.894,7.77,9.9,0.0329,271.55,372.33,100,77.71,,,1.593145941,1.593145941,0.004162171,,,,,,
5/7/2010 19:00,5/7/2010 19:30,0,37.14,-8.21,7.216,8.4,0.0445,166.15,376.34,100,78.92,,,0.078966123,0.078966123,0.000206303,,,,,,
5/7/2010 19:30,5/7/2010 20:00,0,34.15,-7.37,6.637,8.4,0.0352,72.71,378.79,100,80.4,,,0,0,0,,,,,,
5/7/2010 20:00,5/7/2010 20:30,0,31.72,-6.816,6.032,8.1,0.057,8.6,383.28,100,82.05,,,0,0,0,,,,,,
5/7/2010 20:30,5/7/2010 21:00,0,29.75,-13.66,5.957,8.1,0.064,0,384.55,100,82.1,,,0,0,0,,,,,,
5/7/2010 21:00,5/7/2010 21:30,0,28.49,-35.5,5.575,7.7,0.066,0,385.27,100,83.15,,,0,0,0,,,,,,
5/7/2010 21:30,5/7/2010 22:00,0,27.59,-41.68,5.761,7.7,0.0612,0,381.16,100,82.55,,,0,0,0,,,,,,
5/7/2010 22:00,5/7/2010 22:30,0,26.93,-39.37,5.326,7.3,0.0522,0,387.94,100,83.8,,,0,0,0,,,,,,
5/7/2010 22:30,5/7/2010 23:00,0,26.56,-40.06,4.977,7.3,0.1007,0,392.2,100,84.8,,,0,0,0,,,,,,
5/7/2010 23:00,5/7/2010 23:30,0,26.53,-5.391,5.878,7,0.0942,0,391.2,100,82.15,,,0,0,0,,,,,,
5/7/2010 23:30,5/8/2010 0:00,0,26.56,-1.211,6.262,7,0.1603,0,391.5,100,81.1,,,0,0,0,,,,,,
